Exact cubic-plus-plane whole-source convex certificate. Every number is rational; all feasible vertices are included.

| bin | b lower | b upper | initial gamma | A_C | normalized capacity upper | pieces |
|---|---|---|---|---|---|---|
|7|3293/5000|1659/2500|3028077/25000000|10373959/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|7|1659/2500|39457884375/59310277021|10373959/100000000|392839/4000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|7|39457884375/59310277021|3343/5000|392839/4000000|1822117/20000000|[4, 2, (3, 4)]|[4, 3, (3, 4)]|6|
|7|3343/5000|421/625|1822117/20000000|64791/781250|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|7|421/625|3393/5000|64791/781250|7514317/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|7|3393/5000|1709/2500|7514317/100000000|211681/3125000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|7|1709/2500|3443/5000|211681/3125000|6071673/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|7|3443/5000|867/1250|6071673/100000000|135199/2500000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|7|867/1250|3493/5000|135199/2500000|1195663/25000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|7|3493/5000|60029943750/85324844567|1195663/25000000|525237/12500000|[4, 3, (3, 4)]|[4, 3, (2, 3)]|6|
|7|60029943750/85324844567|1759/2500|0|0|None|None|0|
|7|1759/2500|3543/5000|0|0|None|None|0|
|7|3543/5000|446/625|0|0|None|None|0|
|7|446/625|3593/5000|0|0|None|None|0|
|7|3593/5000|18/25|0|0|None|None|0|
|8|6017/10000|6067/10000|38104287/100000000|1208733/3125000|[3, 3, (1, 4)]|[3, 3, (1, 4)]|32|
|8|6067/10000|99825075000/163399394567|1208733/3125000|7833809/20000000|[3, 3, (1, 4)]|[3, 3, (1, 3)]|32|
|8|99825075000/163399394567|6117/10000|7833809/20000000|38452963/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|8|6117/10000|6167/10000|38452963/100000000|2123851/6250000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|8|6167/10000|6217/10000|2123851/6250000|14893273/50000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|8|6217/10000|6267/10000|14893273/50000000|12933877/50000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|8|6267/10000|6317/10000|12933877/50000000|22225239/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|8|6317/10000|6367/10000|22225239/100000000|20582099/100000000|[3, 3, (3, 4)]|[3, 0, (3, 4)]|26|
|8|6367/10000|7194600000/11268559249|20582099/100000000|10258171/50000000|[3, 0, (3, 4)]|[3, 0, (3, 4)]|26|
|8|7194600000/11268559249|82737900000/129225044567|10258171/50000000|20562163/100000000|[3, 2, (3, 4)]|[4, 0, (3, 4)]|22|
|8|82737900000/129225044567|6417/10000|20562163/100000000|19872533/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|8|6417/10000|6467/10000|19872533/100000000|8783297/50000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|8|6467/10000|49462875000/76121701967|8783297/50000000|16214457/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|8|49462875000/76121701967|6517/10000|16214457/100000000|15403761/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|8|6517/10000|6567/10000|15403761/100000000|13384033/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|8|6567/10000|6617/10000|13384033/100000000|11507411/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|8|6617/10000|6667/10000|11507411/100000000|4886947/50000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|8|6667/10000|40469625000/60575902021|4886947/50000000|9320233/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|8|40469625000/60575902021|6717/10000|9320233/100000000|8664793/100000000|[4, 2, (3, 4)]|[4, 3, (3, 4)]|6|
|8|6717/10000|6767/10000|8664793/100000000|7861069/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|8|6767/10000|6817/10000|7861069/100000000|7096457/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|8|6817/10000|6867/10000|7096457/100000000|6370957/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|8|6867/10000|6917/10000|6370957/100000000|710571/12500000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|8|6917/10000|6967/10000|710571/12500000|1259323/25000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|8|6967/10000|7017/10000|1259323/25000000|2214563/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|8|7017/10000|62053425000/87856094567|2214563/50000000|3903321/100000000|[4, 3, (3, 4)]|[4, 3, (2, 3)]|6|
|8|62053425000/87856094567|7067/10000|0|0|None|None|0|
|8|7067/10000|7117/10000|0|0|None|None|0|
|8|7117/10000|7167/10000|0|0|None|None|0|
|8|7167/10000|18/25|0|0|None|None|0|
|9|3023/5000|381/625|37590659/100000000|19076473/50000000|[3, 3, (1, 4)]|[3, 3, (1, 4)]|32|
|9|381/625|101848556250/165930644567|19076473/50000000|38628717/100000000|[3, 3, (1, 4)]|[3, 3, (1, 3)]|32|
|9|101848556250/165930644567|3073/5000|38628717/100000000|3791791/10000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|9|3073/5000|1549/2500|3791791/10000000|16807321/50000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|9|1549/2500|3123/5000|16807321/50000000|14785243/50000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|9|3123/5000|787/1250|14785243/50000000|12892721/50000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|9|787/1250|3173/5000|12892721/50000000|5564877/25000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|9|3173/5000|1599/2500|5564877/25000000|20819661/100000000|[3, 3, (3, 4)]|[3, 0, (3, 4)]|26|
|9|1599/2500|85435875000/133105282067|20819661/100000000|324011/1562500|[3, 0, (3, 4)]|[3, 0, (3, 4)]|26|
|9|85435875000/133105282067|241019100000/375394486643|324011/1562500|10367439/50000000|[3, 0, (3, 4)]|[3, 0, (3, 4)]|22|
|9|241019100000/375394486643|3223/5000|10367439/50000000|483183/2500000|[3, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|9|3223/5000|406/625|483183/2500000|17002487/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|9|406/625|3273/5000|17002487/100000000|2965417/20000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|9|3273/5000|51486356250/78652951967|2965417/20000000|1482637/10000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|9|51486356250/78652951967|1649/2500|1482637/10000000|6400557/50000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|9|1649/2500|3323/5000|6400557/50000000|5462287/50000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|9|3323/5000|837/1250|5462287/50000000|1839493/20000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|9|837/1250|41481365625/61841527021|1839493/20000000|8868463/100000000|[4, 2, (3, 4)]|[4, 3, (3, 4)]|12|
|9|41481365625/61841527021|3373/5000|8868463/100000000|329431/4000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|9|3373/5000|1699/2500|329431/4000000|7445287/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|9|1699/2500|3423/5000|7445287/100000000|3347337/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|9|3423/5000|431/625|3347337/50000000|1196787/20000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|9|431/625|3473/5000|1196787/20000000|531307/10000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|9|3473/5000|1749/2500|531307/10000000|2341039/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|9|1749/2500|3523/5000|2341039/50000000|4090961/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|9|3523/5000|64076906250/90387344567|4090961/100000000|3612927/100000000|[4, 3, (3, 4)]|[4, 3, (2, 3)]|6|
|9|64076906250/90387344567|887/1250|0|0|None|None|0|
|9|887/1250|3573/5000|0|0|None|None|0|
|9|3573/5000|1799/2500|0|0|None|None|0|
|9|1799/2500|18/25|0|0|None|None|0|
|10|243/400|49/80|2316443/6250000|37612487/100000000|[3, 3, (1, 4)]|[3, 3, (1, 4)]|32|
|10|49/80|103872037500/168461894567|37612487/100000000|38064979/100000000|[3, 3, (1, 4)]|[3, 3, (1, 3)]|32|
|10|103872037500/168461894567|247/400|38064979/100000000|7456301/20000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|10|247/400|249/400|7456301/20000000|33118959/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|10|249/400|251/400|33118959/100000000|5840549/20000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|10|251/400|253/400|5840549/20000000|398951/1562500|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|10|253/400|51/80|398951/1562500|22109317/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|10|51/80|89258006250/139233832067|22109317/100000000|528161/2500000|[3, 3, (3, 4)]|[3, 0, (3, 4)]|26|
|10|89258006250/139233832067|257/400|528161/2500000|10511797/50000000|[3, 0, (3, 4)]|[3, 0, (3, 4)]|22|
|10|257/400|256307625000/397987728443|10511797/50000000|20958723/100000000|[3, 0, (3, 4)]|[3, 0, (3, 4)]|22|
|10|256307625000/397987728443|259/400|20958723/100000000|8734507/50000000|[3, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|10|259/400|261/400|8734507/50000000|606931/4000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|10|261/400|263/400|606931/4000000|2607839/20000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|10|263/400|53509837500/81184201967|2607839/20000000|3095969/25000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|10|53509837500/81184201967|53/80|3095969/25000000|1383347/12500000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|12|
|10|53/80|267/400|1383347/12500000|9467403/100000000|[4, 2, (3, 4)]|[4, 3, (3, 4)]|12|
|10|267/400|269/400|9467403/100000000|1722001/20000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|10|269/400|42493106250/63107152021|1722001/20000000|8468543/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|10|42493106250/63107152021|271/400|8468543/100000000|7793297/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|10|271/400|273/400|7793297/100000000|1754319/25000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|10|273/400|11/16|1754319/25000000|1256389/20000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|10|11/16|277/400|1256389/20000000|2793651/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|10|277/400|279/400|2793651/50000000|4933347/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|10|279/400|281/400|4933347/100000000|4320081/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|10|281/400|283/400|4320081/100000000|234219/6250000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|10|283/400|66100387500/92918594567|234219/6250000|3331269/100000000|[4, 3, (3, 4)]|[4, 3, (2, 3)]|6|
|10|66100387500/92918594567|57/80|0|0|None|None|0|
|10|57/80|287/400|0|0|None|None|0|
|10|287/400|18/25|0|0|None|None|0|
|11|6089/10000|14983396875/24427592081|7272413/20000000|36841551/100000000|[3, 3, (1, 4)]|[3, 3, (1, 3)]|32|
|11|14983396875/24427592081|6139/10000|36841551/100000000|36329173/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|11|6139/10000|6189/10000|36329173/100000000|31585423/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|11|6189/10000|6239/10000|31585423/100000000|1698339/6250000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|11|6239/10000|6289/10000|1698339/6250000|11546587/50000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|11|6289/10000|13232925000/20926648331|11546587/50000000|4154401/20000000|[3, 3, (3, 4)]|[3, 0, (3, 4)]|26|
|11|13232925000/20926648331|6339/10000|4154401/20000000|10297051/50000000|[3, 0, (3, 4)]|[3, 0, (3, 4)]|22|
|11|6339/10000|77085000000/121279227373|10297051/50000000|20468653/100000000|[3, 0, (3, 4)]|[3, 0, (3, 4)]|22|
|11|77085000000/121279227373|6389/10000|20468653/100000000|331933/2000000|[3, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|11|6389/10000|6439/10000|331933/2000000|220733/1562500|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|11|6439/10000|6489/10000|220733/1562500|1185639/10000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|11|6489/10000|7788796875/11959350281|1185639/10000000|10848687/100000000|[4, 2, (3, 4)]|[4, 2, (3, 4)]|18|
|11|7788796875/11959350281|6539/10000|10848687/100000000|10061849/100000000|[4, 2, (3, 4)]|[4, 3, (3, 4)]|12|
|11|6539/10000|6589/10000|10061849/100000000|9109037/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|11|6589/10000|6639/10000|9109037/100000000|8203611/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|11|6639/10000|12285421875/18392222006|8203611/100000000|3750929/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|11|12285421875/18392222006|6689/10000|3750929/50000000|7345569/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|11|6689/10000|6739/10000|7345569/100000000|25527/390625|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|11|6739/10000|6789/10000|25527/390625|144291/2500000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|11|6789/10000|6839/10000|144291/2500000|5055753/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|11|6839/10000|6889/10000|5055753/100000000|4387251/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|11|6889/10000|6939/10000|4387251/100000000|1883067/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|11|6939/10000|6989/10000|1883067/50000000|1596201/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|11|6989/10000|9587446875/13635692081|1596201/50000000|2745651/100000000|[4, 3, (3, 4)]|[4, 3, (2, 3)]|6|
|11|9587446875/13635692081|7039/10000|0|0|None|None|0|
|11|7039/10000|7089/10000|0|0|None|None|0|
|11|7089/10000|7139/10000|0|0|None|None|0|
|11|7139/10000|7189/10000|0|0|None|None|0|
|11|7189/10000|18/25|0|0|None|None|0|
|12|6103/10000|105895518750/172258769567|36083537/100000000|3655371/10000000|[3, 3, (1, 4)]|[3, 3, (1, 3)]|32|
|12|105895518750/172258769567|6153/10000|3655371/10000000|36018827/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|12|6153/10000|6203/10000|36018827/100000000|7840907/25000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|12|6203/10000|6253/10000|7840907/25000000|1081217/4000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|12|6253/10000|6303/10000|1081217/4000000|1438701/6250000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|12|6303/10000|94991203125/150450138317|1438701/6250000|5548777/25000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|12|94991203125/150450138317|6353/10000|5548777/25000000|4138993/20000000|[3, 3, (3, 4)]|[3, 0, (3, 4)]|22|
|12|6353/10000|558480825000/877781954311|4138993/20000000|20618173/100000000|[3, 0, (3, 4)]|[3, 0, (3, 4)]|22|
|12|558480825000/877781954311|6403/10000|20618173/100000000|7981391/50000000|[3, 2, (3, 4)]|[3, 3, (3, 4)]|18|
|12|6403/10000|6453/10000|7981391/50000000|12917557/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|18|
|12|6453/10000|6503/10000|12917557/100000000|2708893/25000000|[3, 3, (3, 4)]|[4, 3, (3, 4)]|18|
|12|6503/10000|55533318750/84981076967|2708893/25000000|2549609/25000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|18|
|12|55533318750/84981076967|6553/10000|2549609/25000000|9842057/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|12|6553/10000|6603/10000|9842057/100000000|1779261/20000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|12|6603/10000|6653/10000|1779261/20000000|7998317/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|12|6653/10000|43504846875/65005589521|7998317/100000000|7323049/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|12|43504846875/65005589521|6703/10000|7323049/100000000|3574047/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|12|6703/10000|6753/10000|3574047/50000000|3172817/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|12|6753/10000|6803/10000|3172817/50000000|2795469/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|12|6803/10000|6853/10000|2795469/50000000|976801/20000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|12|6853/10000|6903/10000|976801/20000000|4224837/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|12|6903/10000|6953/10000|4224837/100000000|451679/12500000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|12|6953/10000|7003/10000|451679/12500000|47653/1562500|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|12|7003/10000|68123868750/96715469567|47653/1562500|525169/20000000|[4, 3, (3, 4)]|[4, 3, (2, 3)]|6|
|12|68123868750/96715469567|7053/10000|0|0|None|None|0|
|12|7053/10000|7103/10000|0|0|None|None|0|
|12|7103/10000|7153/10000|0|0|None|None|0|
|12|7153/10000|18/25|0|0|None|None|0|
|13|6117/10000|106907259375/173524394567|35802071/100000000|36260933/100000000|[3, 3, (1, 4)]|[3, 3, (1, 3)]|32|
|13|106907259375/173524394567|6167/10000|36260933/100000000|1427397/4000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|13|6167/10000|6217/10000|1427397/4000000|6222339/20000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|13|6217/10000|6267/10000|6222339/20000000|26851939/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|13|6267/10000|97351931250/154413738317|26851939/100000000|23853873/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|13|97351931250/154413738317|6317/10000|23853873/100000000|22905657/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|22|
|13|6317/10000|6367/10000|22905657/100000000|10393673/50000000|[3, 3, (3, 4)]|[3, 0, (3, 4)]|22|
|13|6367/10000|577366650000/906609317011|10393673/50000000|10387447/50000000|[3, 0, (3, 4)]|[3, 0, (3, 4)]|22|
|13|577366650000/906609317011|6417/10000|10387447/50000000|3190703/20000000|[3, 2, (3, 4)]|[3, 3, (3, 4)]|18|
|13|6417/10000|6467/10000|3190703/20000000|2589531/20000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|18|
|13|6467/10000|6517/10000|2589531/20000000|2120989/20000000|[3, 3, (3, 4)]|[4, 3, (3, 4)]|18|
|13|6517/10000|56545059375/86246701967|2120989/20000000|4913701/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|18|
|13|56545059375/86246701967|6567/10000|4913701/50000000|2404593/25000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|13|6567/10000|6617/10000|2404593/25000000|2169989/25000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|13|6617/10000|6667/10000|2169989/25000000|3894849/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|13|6667/10000|88021434375/131276804042|3894849/50000000|7144883/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|13|88021434375/131276804042|6717/10000|7144883/100000000|6947597/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|13|6717/10000|6767/10000|6947597/100000000|1230731/20000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|13|6767/10000|6817/10000|1230731/20000000|5407869/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|13|6817/10000|6867/10000|5407869/100000000|2355121/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|13|6867/10000|6917/10000|2355121/50000000|1015193/25000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|13|6917/10000|6967/10000|1015193/25000000|3459459/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|13|6967/10000|7017/10000|3459459/100000000|581261/20000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|13|7017/10000|69135609375/97981094567|581261/20000000|4013/160000|[4, 3, (3, 4)]|[4, 3, (2, 3)]|6|
|13|69135609375/97981094567|7067/10000|0|0|None|None|0|
|13|7067/10000|7117/10000|0|0|None|None|0|
|13|7117/10000|7167/10000|0|0|None|None|0|
|13|7167/10000|18/25|0|0|None|None|0|
|14|613/1000|107919000000/174790019567|35507467/100000000|17981713/50000000|[3, 3, (1, 4)]|[3, 3, (1, 3)]|32|
|14|107919000000/174790019567|309/500|17981713/50000000|17711021/50000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|14|309/500|623/1000|17711021/50000000|30918941/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|14|623/1000|157/250|30918941/100000000|5344371/20000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|14|157/250|99712659375/158377338317|5344371/20000000|12725977/50000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|26|
|14|99712659375/158377338317|633/1000|12725977/50000000|22830783/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|22|
|14|633/1000|596252475000/935436679711|22830783/100000000|10468327/50000000|[3, 3, (3, 4)]|[3, 0, (3, 4)]|22|
|14|596252475000/935436679711|319/500|10468327/50000000|1251327/6250000|[3, 2, (3, 4)]|[3, 2, (3, 4)]|18|
|14|319/500|643/1000|1251327/6250000|7983343/50000000|[3, 2, (3, 4)]|[3, 3, (3, 4)]|18|
|14|643/1000|81/125|7983343/50000000|12993659/100000000|[3, 3, (3, 4)]|[3, 3, (3, 4)]|18|
|14|81/125|653/1000|12993659/100000000|10390577/100000000|[3, 3, (3, 4)]|[4, 3, (3, 4)]|18|
|14|653/1000|57556800000/87512326967|10390577/100000000|9467821/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|18|
|14|57556800000/87512326967|329/500|9467821/100000000|1882049/20000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|14|329/500|663/1000|1882049/20000000|8478479/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|14|663/1000|167/250|8478479/100000000|3797639/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|14|167/250|44516587500/66271214521|3797639/50000000|3483741/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|12|
|14|44516587500/66271214521|673/1000|3483741/50000000|6760643/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|14|673/1000|339/500|6760643/100000000|2987287/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|14|339/500|683/1000|2987287/50000000|5237071/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|14|683/1000|86/125|5237071/100000000|4548133/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|14|86/125|693/1000|4548133/100000000|3907761/100000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|14|693/1000|349/500|3907761/100000000|1657977/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|14|349/500|703/1000|1657977/50000000|1386357/50000000|[4, 3, (3, 4)]|[4, 3, (3, 4)]|6|
|14|703/1000|70147350000/99246719567|1386357/50000000|598139/25000000|[4, 3, (3, 4)]|[4, 3, (2, 3)]|6|
|14|70147350000/99246719567|177/250|0|0|None|None|0|
|14|177/250|713/1000|0|0|None|None|0|
|14|713/1000|359/500|0|0|None|None|0|
|14|359/500|18/25|0|0|None|None|0|

